agent_id,from_origin_node_id,to_destination_node_id,departure_time_interval_no,PCE
4094,5,96,9304.0,1
4095,260,352,4803.0,1
4096,261,352,9294.0,1
4097,5,96,4810.0,1
4098,133,224,9294.0,1
4099,389,480,4814.0,1
4100,519,610,9320.0,1
4101,519,610,4835.0,1
4102,133,96,9298.0,1
4103,389,481,4823.0,1
4104,261,353,9310.0,1
4105,261,353,4836.0,1
4106,133,224,9305.0,1
4107,390,480,4832.0,1
4108,262,481,9322.0,1
4109,390,610,4844.0,1
4110,519,690,9343.0,1
4111,515,610,4848.0,1
4112,133,224,9321.0,1
4113,2,96,4831.0,1
4114,390,610,9347.0,1
4115,261,352,4861.0,1
4116,519,690,9361.0,1
4117,390,610,4857.0,1
4118,5,96,9344.0,1
4119,5,96,4856.0,1
4120,649,480,4950.0,1
4121,390,480,4871.0,1
4122,390,480,9355.0,1
4123,133,224,4872.0,1
4124,5,96,9379.0,1
4125,259,352,4875.0,1
4126,389,481,9367.0,1
4127,517,609,4882.0,1
4128,262,352,9378.0,1
4129,5,96,4881.0,1
4130,516,610,9389.0,1
4131,133,96,4887.0,1
4132,5,96,9398.0,1
4133,260,481,4890.0,1
4134,650,610,9473.0,1
4135,650,480,4979.0,1
4136,391,610,9384.0,1
4137,390,690,4928.0,1
4138,390,610,9406.0,1
4139,133,224,4915.0,1
4140,133,224,9366.0,1
4141,2,96,4917.0,1
4142,5,96,4944.0,1
4143,519,610,9441.0,1
4144,133,224,4944.0,1
4145,133,224,9401.0,1
4146,389,480,4972.0,1
4147,5,96,9432.0,1
4148,130,96,4941.0,1
4149,5,96,9437.0,1
4150,261,352,4969.0,1
4151,133,224,9415.0,1
4152,133,224,4963.0,1
4153,519,611,9464.0,1
4154,5,96,4986.0,1
4155,390,610,9475.0,1
4156,261,352,4994.0,1
4157,519,610,9479.0,1
4158,519,610,4996.0,1
4159,133,224,9438.0,1
4160,5,96,4997.0,1
4161,261,352,9477.0,1
4162,133,224,4997.0,1
4163,389,480,9495.0,1
4164,518,689,5004.0,1
4165,5,96,9471.0,1
4166,5,96,5004.0,1
4167,133,224,9445.0,1
4168,133,224,5005.0,1
4169,519,610,9501.0,1
4170,390,480,5014.0,1
4171,5,96,9478.0,1
4172,261,352,5005.0,1
4173,133,224,9454.0,1
4174,5,96,5015.0,1
4175,261,352,9489.0,1
4176,131,224,5004.0,1
4177,390,480,9502.0,1
4178,650,610,5084.0,1
4179,518,610,9506.0,1
4180,519,609,5020.0,1
4181,5,96,9488.0,1
4182,390,480,5021.0,1
4183,133,224,9465.0,1
4184,5,96,5025.0,1
4185,650,610,9623.0,1
4186,261,352,5023.0,1
4187,519,610,9525.0,1
4188,387,352,5019.0,1
4189,390,480,9527.0,1
4190,519,609,5039.0,1
4191,5,96,9496.0,1
4192,133,224,5046.0,1
4193,5,96,9508.0,1
4194,518,610,5052.0,1
4195,260,352,9522.0,1
4196,261,352,5053.0,1
4197,519,481,9553.0,1
4198,390,481,5054.0,1
4199,390,481,9554.0,1
4200,133,96,5063.0,1
4201,650,481,9673.0,1
4202,519,610,5067.0,1
4203,5,96,9519.0,1
4204,5,96,5065.0,1
4205,130,353,9482.0,1
4206,261,224,5069.0,1
4207,5,96,9528.0,1
4208,519,610,5087.0,1
4209,650,610,9698.0,1
4210,4,96,5092.0,1
4211,650,352,9709.0,1
4212,5,96,5102.0,1
4213,519,610,9589.0,1
4214,390,480,5096.0,1
4215,261,224,9560.0,1
4216,4,96,5103.0,1
4217,261,352,9594.0,1
4218,131,224,5097.0,1
4219,5,96,9560.0,1
4220,261,352,5111.0,1
4221,519,690,9695.0,1
4222,262,610,5101.0,1
4223,261,352,9602.0,1
4224,519,610,5106.0,1
4225,389,480,9616.0,1
4226,133,352,5129.0,1
4227,5,96,9573.0,1
4228,391,610,5114.0,1
4229,261,353,9620.0,1
4230,519,610,5126.0,1
4231,519,690,9714.0,1
4232,519,610,5136.0,1
4233,519,689,9664.0,1
4234,390,480,5128.0,1
4235,133,224,9554.0,1
4236,647,480,5187.0,1
4237,519,610,9635.0,1
4238,389,352,5147.0,1
4239,261,224,9637.0,1
4240,133,352,5143.0,1
4241,5,96,9600.0,1
4242,390,480,5139.0,1
4243,261,96,9643.0,1
4244,519,353,5145.0,1
4245,133,224,9563.0,1
4246,5,96,5155.0,1
4247,518,610,9654.0,1
4248,519,610,5156.0,1
4249,518,689,9740.0,1
4250,518,690,5161.0,1
4251,5,96,9628.0,1
4252,389,480,5166.0,1
4253,5,96,9640.0,1
4254,519,610,5170.0,1
4255,133,224,9592.0,1
4256,518,690,5189.0,1
4257,5,96,9648.0,1
4258,133,224,5175.0,1
4259,519,610,9674.0,1
4260,388,480,5170.0,1
4261,519,610,9726.0,1
4262,261,352,5184.0,1
4263,517,610,9679.0,1
4264,519,610,5184.0,1
4265,390,224,9683.0,1
4266,261,352,5198.0,1
4267,517,610,9756.0,1
4268,5,96,5195.0,1
4269,261,224,9710.0,1
4270,519,690,5211.0,1
4271,5,96,9678.0,1
4272,519,610,5227.0,1
4273,519,610,9774.0,1
4274,389,480,5218.0,1
4275,261,352,9736.0,1
4276,389,480,5227.0,1
4277,389,480,9721.0,1
4278,133,224,5218.0,1
4279,5,96,9709.0,1
4280,5,96,5218.0,1
4281,133,224,9692.0,1
4282,389,480,5245.0,1
4283,133,224,9701.0,1
4284,519,610,5261.0,1
4285,5,96,9720.0,1
4286,261,352,5245.0,1
4287,133,224,9710.0,1
4288,5,96,5225.0,1
4289,519,610,9811.0,1
4290,518,352,5277.0,1
4291,5,96,9757.0,1
4292,261,352,5278.0,1
4293,5,96,9771.0,1
4294,133,224,5262.0,1
4295,261,352,9813.0,1
4296,5,96,5240.0,1
4297,520,609,9825.0,1
4298,519,690,5296.0,1
4299,650,480,10035.0,1
4300,4,96,5251.0,1
4301,262,352,9848.0,1
4302,261,354,5300.0,1
4303,389,610,9818.0,1
4304,5,96,5261.0,1
4305,261,353,9856.0,1
4306,389,481,5323.0,1
4307,390,481,9845.0,1
4308,519,690,5316.0,1
4309,5,97,9850.0,1
4310,5,96,5270.0,1
4311,5,96,9863.0,1
4312,262,352,5318.0,1
4313,261,224,9875.0,1
4314,133,96,5301.0,1
4315,260,352,9883.0,1
4316,390,610,5353.0,1
4317,261,480,9906.0,1
4318,650,610,5425.0,1
4319,390,481,9887.0,1
4320,389,610,5366.0,1
4321,262,352,9961.0,1
4322,262,352,5362.0,1
4323,388,480,9888.0,1
4324,648,610,5438.0,1
4325,519,610,9949.0,1
4326,518,691,5378.0,1
4327,260,352,9972.0,1
4328,389,481,5376.0,1
4329,519,610,9959.0,1
4330,518,690,5369.0,1
4331,390,481,9919.0,1
4332,261,352,5378.0,1
4333,390,480,9931.0,1
4334,518,610,5387.0,1
4335,133,224,9956.0,1
4336,650,610,5472.0,1
4337,389,480,9956.0,1
4338,5,96,5322.0,1
4339,390,610,9974.0,1
4340,261,352,5408.0,1
4341,5,96,10036.0,1
4342,133,224,5371.0,1
4343,5,96,10049.0,1
4344,261,352,5416.0,1
4345,389,480,9980.0,1
4346,389,480,5423.0,1
4347,519,610,10026.0,1
4348,390,610,5435.0,1
4349,5,96,10062.0,1
4350,5,96,5354.0,1
4351,261,610,10090.0,1
4352,389,480,5457.0,1
4353,5,96,10094.0,1
4354,5,96,5366.0,1
4355,133,224,10047.0,1
4356,133,224,5440.0,1
4357,650,610,10219.0,1
4358,650,96,5539.0,1
4359,133,224,10067.0,1
4360,517,481,5474.0,1
4361,261,352,10144.0,1
4362,650,610,5561.0,1
4363,390,224,10131.0,1
4364,133,224,5450.0,1
4365,5,96,10132.0,1
4366,390,610,5471.0,1
4367,261,352,10163.0,1
4368,133,224,5469.0,1
4369,5,96,10144.0,1
4370,5,96,5398.0,1
4371,519,481,10170.0,1
4372,389,480,5503.0,1
4373,5,96,10172.0,1
4374,133,96,5500.0,1
4375,389,610,10191.0,1
4376,261,481,5498.0,1
4377,261,96,10203.0,1
4378,520,610,5538.0,1
4379,650,610,10295.0,1
4380,389,610,5523.0,1
4381,389,480,10206.0,1
4382,5,96,5426.0,1
4383,133,224,10159.0,1
4384,133,352,5517.0,1
4385,5,96,10192.0,1
4386,262,352,5507.0,1
4387,650,610,10306.0,1
4388,389,480,5546.0,1
4389,390,480,10228.0,1
4390,519,690,5577.0,1
4391,133,224,10194.0,1
4392,133,224,5548.0,1
4393,4,96,10233.0,1
4394,650,610,5656.0,1
4395,390,481,10251.0,1
4396,519,480,5595.0,1
4397,519,610,10300.0,1
4398,389,610,5594.0,1
4399,388,480,10260.0,1
4400,519,610,5620.0,1
4401,261,352,10277.0,1
4402,5,96,5448.0,1
4403,133,224,10249.0,1
4404,389,480,5608.0,1
4405,5,96,10281.0,1
4406,519,610,5629.0,1
4407,261,224,10287.0,1
4408,389,352,5616.0,1
4409,390,610,10283.0,1
4410,519,610,5641.0,1
4411,261,480,10299.0,1
4412,390,610,5632.0,1
4413,133,224,10273.0,1
4414,518,691,5676.0,1
4415,389,480,10297.0,1
4416,133,224,5565.0,1
4417,259,352,10309.0,1
4418,5,96,5524.0,1
4419,650,352,10426.0,1
4420,519,610,5674.0,1
4421,133,224,10311.0,1
4422,5,96,5544.0,1
4423,5,96,10338.0,1
4424,519,692,5725.0,1
4425,519,610,10365.0,1
4426,519,480,5689.0,1
4427,261,481,10351.0,1
4428,389,610,5692.0,1
4429,390,610,10347.0,1
4430,5,96,5606.0,1
4431,519,610,10387.0,1
4432,133,224,5609.0,1
4433,133,224,10371.0,1
4434,389,480,5702.0,1
4435,519,692,10419.0,1
4436,261,352,5628.0,1
4437,5,96,10385.0,1
4438,519,689,5743.0,1
4439,261,352,10379.0,1
4440,133,224,5630.0,1
4441,261,352,10401.0,1
4442,5,96,5656.0,1
4443,5,96,10412.0,1
4444,5,690,5620.0,1
4445,133,224,10411.0,1
4446,521,610,5769.0,1
4447,261,352,10412.0,1
4448,261,352,5659.0,1
4449,519,610,10455.0,1
4450,5,96,5669.0,1
4451,5,96,10450.0,1
4452,5,96,5680.0,1
4453,519,610,10462.0,1
4454,518,610,5786.0,1
4455,390,352,10446.0,1
4456,133,224,5657.0,1
4457,5,97,10471.0,1
4458,261,352,5687.0,1
4459,650,610,10548.0,1
4460,390,610,5766.0,1
4461,387,481,10471.0,1
4462,519,610,5804.0,1
4463,650,481,10557.0,1
4464,261,352,5704.0,1
4465,519,690,10488.0,1
4466,519,609,5821.0,1
4467,650,610,10572.0,1
4468,261,352,5719.0,1
4469,261,481,10480.0,1
4470,133,224,5695.0,1
4471,4,96,10496.0,1
4472,133,224,5702.0,1
4473,5,96,10523.0,1
4474,519,610,5856.0,1
4475,261,352,10523.0,1
4476,390,480,5822.0,1
4477,133,224,10534.0,1
4478,261,352,5756.0,1
4479,133,224,10541.0,1
4480,521,610,5895.0,1
4481,133,224,10563.0,1
4482,261,353,5781.0,1
4483,389,481,10573.0,1
4484,389,480,5877.0,1
4485,389,481,10582.0,1
4486,5,96,5777.0,1
4487,133,224,10579.0,1
4488,133,224,5768.0,1
4489,390,610,10596.0,1
4490,650,610,6011.0,1
4491,261,352,10587.0,1
4492,5,96,5785.0,1
4493,650,610,10685.0,1
4494,133,224,5782.0,1
4495,133,96,10587.0,1
4496,650,610,6025.0,1
4497,387,610,10600.0,1
4498,519,610,5952.0,1
4499,261,352,10612.0,1
4500,261,352,5848.0,1
4501,133,224,10641.0,1
4502,133,352,5834.0,1
4503,519,610,10664.0,1
4504,6,96,5852.0,1
4505,389,352,10652.0,1
4506,390,480,5937.0,1
4507,5,96,10610.0,1
4508,133,224,5874.0,1
4509,389,481,10679.0,1
4510,650,609,6052.0,1
4511,4,96,10617.0,1
4512,133,224,5978.0,1
4513,133,224,10665.0,1
4514,519,610,5983.0,1
4515,389,610,10706.0,1
4516,261,353,5887.0,1
4517,133,224,10671.0,1
4518,5,352,6043.0,1
4519,517,610,10731.0,1
4520,5,96,6058.0,1
4521,5,96,10651.0,1
4522,133,225,6053.0,1
4523,131,224,10689.0,1
4524,5,96,6081.0,1
4525,133,224,10705.0,1
4526,261,352,6018.0,1
4527,133,224,10724.0,1
4528,261,353,6033.0,1
4529,389,480,10772.0,1
4530,133,224,6101.0,1
4531,133,224,10735.0,1
4532,650,480,6239.0,1
4533,389,610,10779.0,1
4534,519,610,6066.0,1
4535,389,481,10785.0,1
4536,389,480,6076.0,1
4537,517,610,10807.0,1
4538,261,352,6046.0,1
4539,131,224,10747.0,1
4540,5,96,6106.0,1
4541,5,96,10731.0,1
4542,261,352,6063.0,1
4543,133,224,10797.0,1
4544,261,352,6070.0,1
4545,390,481,10851.0,1
4546,389,481,6102.0,1
4547,519,610,10863.0,1
4548,261,352,6087.0,1
4549,389,352,10867.0,1
4550,519,610,6118.0,1
4551,263,481,10791.0,1
4552,133,224,6170.0,1
4553,389,352,6132.0,1
4554,133,225,10869.0,1
4555,261,481,6113.0,1
4556,261,482,10822.0,1
4557,133,224,6183.0,1
4558,519,610,10931.0,1
4559,5,96,6154.0,1
4560,519,689,10949.0,1
4561,133,224,6190.0,1
4562,389,353,10928.0,1
4563,5,96,6162.0,1
4564,389,610,10944.0,1
4565,650,609,6324.0,1
4566,519,610,10972.0,1
4567,133,224,6216.0,1
4568,519,611,10989.0,1
4569,390,480,6189.0,1
4570,132,224,10922.0,1
4571,650,610,6346.0,1
4572,5,96,10877.0,1
4573,5,96,6186.0,1
4574,517,610,10992.0,1
4575,133,224,6234.0,1
4576,261,352,10911.0,1
4577,520,610,6184.0,1
4578,133,224,11002.0,1
4579,133,352,6244.0,1
4580,5,96,10935.0,1
4581,132,96,6198.0,1
4582,133,224,11011.0,1
4583,389,352,6219.0,1
4584,262,352,10923.0,1
4585,262,610,6230.0,1
4586,5,96,10962.0,1
4587,5,96,6226.0,1
4588,5,96,10982.0,1
4589,519,224,6225.0,1
4590,650,352,11131.0,1
4591,519,610,6214.0,1
4592,390,481,11047.0,1
4593,5,96,6234.0,1
4594,133,224,11051.0,1
4595,650,227,6434.0,1
4596,260,352,11008.0,1
4597,389,480,6253.0,1
4598,133,224,11068.0,1
4599,519,610,6255.0,1
4600,5,96,11035.0,1
4601,261,352,6275.0,1
4602,390,352,11083.0,1
4603,389,610,6263.0,1
4604,650,610,11169.0,1
4605,519,690,6308.0,1
4606,261,481,11056.0,1
4607,5,96,6295.0,1
4608,390,480,11098.0,1
4609,133,224,6369.0,1
4610,133,224,11128.0,1
4611,133,352,6383.0,1
4612,262,96,11139.0,1
4613,261,352,6401.0,1
4614,390,480,11179.0,1
4615,5,96,6389.0,1
4616,259,353,11187.0,1
4617,261,352,6449.0,1
4618,390,610,11197.0,1
4619,650,610,6542.0,1
4620,5,96,11169.0,1
4621,5,96,6401.0,1
4622,133,224,11214.0,1
4623,389,481,6438.0,1
4624,389,224,11214.0,1
4625,389,610,6454.0,1
4626,133,354,11238.0,1
4627,5,96,6437.0,1
4628,389,353,11266.0,1
4629,389,352,6478.0,1
4630,518,610,11207.0,1
4631,518,691,6467.0,1
4632,133,224,11268.0,1
4633,261,352,6493.0,1
4634,389,352,11259.0,1
4635,650,610,6572.0,1
4636,519,690,11273.0,1
4637,261,352,6533.0,1
4638,389,480,11307.0,1
4639,389,480,6584.0,1
4640,650,610,11494.0,1
4641,519,610,6645.0,1
4642,519,480,11470.0,1
4643,5,96,6685.0,1
4644,134,224,11515.0,1
4645,133,224,6700.0,1
4646,650,96,11638.0,1
4647,261,353,6752.0,1
4648,133,224,11603.0,1
4649,519,610,6775.0,1
4650,518,610,11578.0,1
4651,133,224,6881.0,1
4652,261,224,11788.0,1
4653,261,353,6886.0,1
4654,5,96,11786.0,1
4655,650,480,6949.0,1
4656,390,610,11706.0,1
4657,133,224,6886.0,1
4658,650,96,12002.0,1
4659,391,610,6888.0,1
4660,5,96,11799.0,1
4661,5,96,6904.0,1
4662,261,225,11839.0,1
4663,389,481,6915.0,1
4664,133,224,11853.0,1
4665,650,609,6972.0,1
4666,261,352,11895.0,1
4667,519,610,6928.0,1
4668,261,352,11909.0,1
4669,5,96,6936.0,1
4670,390,610,11839.0,1
4671,133,224,6932.0,1
4672,132,224,11893.0,1
4673,519,610,6935.0,1
4674,4,96,11896.0,1
4675,261,481,6941.0,1
4676,519,610,11900.0,1
4677,519,609,6940.0,1
4678,261,353,11934.0,1
4679,133,224,6938.0,1
4680,3,97,11901.0,1
4681,650,480,7000.0,1
4682,262,481,6953.0,1
4683,3,96,6941.0,1
4684,650,610,7009.0,1
4685,518,610,6951.0,1
4686,389,610,6946.0,1
4687,5,96,6960.0,1
4688,133,224,6954.0,1
4689,262,352,6971.0,1
4690,133,224,6965.0,1
4691,519,610,6978.0,1
4692,5,96,6994.0,1
4693,133,224,7008.0,1
4694,5,96,7016.0,1
4695,133,224,7032.0,1
4696,519,481,7009.0,1
4697,262,352,7036.0,1
4698,390,480,7030.0,1
4699,518,610,7015.0,1
4700,5,96,7029.0,1
4701,6,96,7075.0,1
4702,261,352,7084.0,1
4703,133,224,7092.0,1
4704,390,610,7075.0,1
4705,4,96,7080.0,1
4706,261,352,7101.0,1
4707,390,481,7091.0,1
4708,133,224,7114.0,1
4709,518,690,7129.0,1
4710,261,352,7123.0,1
4711,261,352,7141.0,1
4712,389,480,7126.0,1
4713,519,610,7145.0,1
4714,133,224,7144.0,1
4715,5,96,7151.0,1
4716,519,690,7161.0,1
4717,650,610,7227.0,1
4718,5,96,7161.0,1
4719,650,610,7238.0,1
4720,518,610,7186.0,1
4721,389,480,7163.0,1
4722,133,224,7183.0,1
4723,261,352,7177.0,1
4724,519,610,7196.0,1
4725,519,609,7202.0,1
4726,388,610,7182.0,1
4727,133,96,7198.0,1
4728,261,224,7200.0,1
4729,518,610,7218.0,1
4730,519,690,7239.0,1
4731,261,224,7250.0,1
4732,389,480,7241.0,1
4733,389,610,7271.0,1
4734,5,96,7282.0,1
4735,5,96,7313.0,1
4736,5,96,7322.0,1
4737,390,480,7384.0,1
4738,5,96,7343.0,1
4739,133,224,7356.0,1
4740,389,480,7421.0,1
4741,650,610,7501.0,1
4742,390,481,7428.0,1
4743,390,481,7596.0,1
4744,5,96,7552.0,1
4745,518,690,7611.0,1
4746,519,609,7602.0,1
4747,261,481,7600.0,1
4748,133,224,7596.0,1
4749,389,480,7622.0,1
4750,132,96,7602.0,1
4751,261,481,7616.0,1
4752,261,480,7608.0,1
4753,518,610,7617.0,1
4754,390,610,7635.0,1
4755,133,224,7623.0,1
4756,518,610,7626.0,1
4757,261,352,7628.0,1
4758,519,610,7637.0,1
4759,388,352,7637.0,1
4760,133,224,7632.0,1
4761,389,481,7655.0,1
4762,519,690,7679.0,1
4763,262,352,7640.0,1
4764,133,353,7647.0,1
4765,390,480,7673.0,1
4766,261,352,7654.0,1
4767,5,224,7638.0,1
4768,133,224,7690.0,1
4769,133,96,7702.0,1
4770,5,96,7693.0,1
4771,261,352,7753.0,1
4772,5,96,7717.0,1
4773,389,480,7775.0,1
4774,519,610,7727.0,1
4775,133,224,7738.0,1
4776,389,352,7781.0,1
4777,389,480,10098.0,1
4778,261,353,10174.0,1
4779,519,691,10212.0,1
4780,518,610,10201.0,1
4781,261,352,10215.0,1
4782,263,352,10246.0,1
4783,519,609,10241.0,1
4784,5,96,10329.0,1
4785,390,610,10334.0,1
4786,133,224,10329.0,1
4787,650,482,10465.0,1
4788,650,610,10478.0,1
4789,261,352,10390.0,1
4790,650,610,10499.0,1
4791,388,480,10429.0,1
4792,5,96,10512.0,1
4793,390,481,10516.0,1
4794,519,690,10634.0,1
4795,5,96,10717.0,1
4796,518,610,10818.0,1
4797,390,481,10844.0,1
4798,519,610,10875.0,1
4799,390,480,10883.0,1
4800,390,481,10905.0,1
4801,518,610,10912.0,1
4802,5,96,10808.0,1
4803,519,610,10958.0,1
4804,133,224,10909.0,1
4805,261,352,10869.0,1
4806,5,96,10890.0,1
4807,5,96,10919.0,1
4808,133,224,10982.0,1
4809,261,352,10931.0,1
4810,133,224,11038.0,1
4811,261,352,11041.0,1
4812,519,611,11093.0,1
4813,650,610,11238.0,1
4814,516,610,11285.0,1
4815,5,96,11478.0,1
4816,261,224,11474.0,1
4817,390,480,11511.0,1
4818,133,224,11652.0,1
4819,519,609,11800.0,1
4820,390,610,11799.0,1
4821,5,96,11862.0,1
4822,133,224,11871.0,1
4823,5,96,11937.0,1
